,url_len,path_len,num_dots,path_dots,num_hyphens,num_underscores,num_at,num_qmark,num_equal,num_amp,num_percent,num_digits,num_letters,num_subdirs,num_frag,num_special,num_repeating,num_upper,num_non_ascii,num_slashes,num_params,ratio_digits,ratio_letters,url_entropy,ip_flag,subdomain_parts,has_multi_subdomain,tld_len,risky_tld,https_flag,shortened,sus_words,brand_mismatch,puny,susp_ext,suspicious_port,max_consonants,max_vowels,max_digits,leet_speak_score,homoglyph_suspicious,encoding_ratio,punycode_suspicious,subdomain_spam_score,visual_brand_similarity,brand_in_domain,leet_in_domain,brand_hyphen_suspicious,domain_len,domain_digit_ratio,max_domain_digits,path_depth,has_redirect,double_slash_in_path,abnormal_subdomain,http_no_brand_no_age,leet_brand_score,label
num_params,0.3217530346634922,0.17260442820801486,0.49070961747717445,0.11088934734465522,0.06652968385381043,0.2130225196530281,0.14372172450664944,0.5013667199453493,0.9472009903626759,0.9560811532358132,0.21031450360781526,0.3816913372534368,0.2580256465863183,0.17053776469706056,0.13324706400303768,0.5937106736010705,0.1024798269953731,,0.0005005954290073412,0.22444869306291684,1.0,0.21245892333195668,-0.1596094324117446,0.444111806481268,,0.1005919182308798,0.045573310410297184,0.016914454617903633,-0.017311829897661633,-0.0045407448266731815,-0.02449702249317814,0.06475991680132896,-0.014133019648623447,-0.0036576006730704175,-0.022162399251669913,-0.007256892910206394,0.2332431261881234,0.127262465173647,0.26513956901844704,-0.020918179474705013,0.0010358685551476133,0.08102241183861822,-0.004790913926035153,0.03506446330903014,0.047216302810660624,-0.01729281267065238,-0.013293221095120189,-0.013107487617569087,0.009949577111662701,-0.0239832793137243,-0.01821062145826204,0.17120213664313344,0.15301368050996889,0.00046596504607137554,-0.016819004165161616,0.061169967250606784,-0.008636015843683563,0.1224207784268673
ratio_digits,0.16768143155359636,0.25769869364508663,0.21271078525193396,0.11130470841296801,0.17950806804078698,0.03620020156792124,0.022759185296410647,0.15161301981220449,0.20660095785459207,0.17786097111361854,0.08874475908610747,0.45413221567477946,0.09184708149560493,0.18479858220267154,0.06194460994558227,0.10700417157366474,0.06538770665972264,,0.0029760066752043354,0.21203024819978208,0.21245892333195668,1.0,-0.8868326551709199,0.5486545675018295,,0.16303460010915732,0.06476561958639838,0.03596292311946987,-0.02211979804627479,-0.007463608490964897,0.029731045930768987,-0.01551374354883029,-0.059160212628266845,0.010724552900219045,0.03207808838747838,0.03707976713749381,0.06444921396553495,0.03976711326371575,0.815362699756415,0.4615591622709242,0.0030995217275864313,0.07135859274048818,0.011495763466857713,0.05475407175881143,0.097417855473491,-0.06105763611525094,0.21323020370229248,-0.04800618134180531,-0.047573500353556786,0.3385922437179321,0.2833619849124279,0.20423600883956847,0.0038359043263862143,0.0018867158889529945,0.3200993487497223,-0.012861617890342455,-0.00927034661676139,0.16534460495240963
ratio_letters,-0.05979235134980078,-0.08341016263050281,-0.14817954919868498,-0.05159446557213044,-0.13365328719183375,-0.01110271428517987,-0.01662833950877678,-0.12811498214110373,-0.14936037639526484,-0.13752023578929715,-0.0706070432249782,-0.3469131054391651,0.010798895997567209,-0.07246054046107993,-0.05080393207047147,-0.08435113157910076,-0.04890672704479141,,-0.004419399783811413,-0.11448144396062947,-0.1596094324117446,-0.8868326551709199,1.0,-0.2940164355502041,,-0.07864864597290003,-0.018524163836141555,0.027023290675271584,0.04456624743250922,-0.06779298209562507,-0.07910015824382165,0.04834897392215457,0.07224098765122484,-0.019600209806613676,-0.04251548106556998,-0.03617844186285586,0.03244396073701784,0.05850186794008788,-0.6986738147045533,-0.42577042093636014,-0.006293179533747326,-0.07188051786513219,-0.019610585863072613,-0.01949550616381993,-0.05257359312232255,0.06887172784009231,-0.22774300559510827,0.051571688200044125,0.2567157721791986,-0.33861938448862766,-0.2743437282722347,-0.0944073476356263,-0.0007498252801393702,-0.002128965121766728,-0.2734573299901754,0.0423960699965048,0.00792682548499656,-0.1255778955489454
url_entropy,0.3332552979115554,0.5892803019480921,0.40832004555796586,0.27685205362032933,0.3535215455430049,0.22053503449222994,0.09374872986581727,0.33500848366584685,0.4508579386296087,0.34609468749492395,0.10435441687445787,0.3844603468994283,0.27948401582538823,0.45957542479591007,0.075633567432582,0.2571043139735115,0.05225583090227542,,0.014906062773128136,0.5284970142003137,0.444111806481268,0.5486545675018295,-0.2940164355502041,1.0,,0.30076308571531973,0.13448840197294076,0.10527610786053024,-0.0037140180472905434,-0.17691503584300658,-0.08318414647044535,0.09011460425933787,-0.012503713653853889,0.017687160345507484,0.025653640851565306,0.037627741764025016,0.22639877418287793,0.18185475106143117,0.5566229157566001,0.12779896725389567,0.010793374894406585,0.07065593180727667,0.016851043588648088,0.11843285634570411,0.13620382945767542,-0.022897546570741636,0.022675598906060097,-0.007838026955566506,0.12189591264353361,0.05144242238684556,0.0472802802038657,0.5096657180546404,0.06007878620619356,0.01309696307070774,0.12742462576608504,0.07418069878208096,-0.0003059314505379627,0.1975920573845763
ip_flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
subdomain_parts,0.11488904440352549,0.050831511953675086,0.4661182438132194,-0.006008197484782942,0.04985061745291117,0.06310325370859875,-0.007592822189989863,0.04749188466431294,0.11747436402868572,0.08994681355249426,0.06528816757350839,0.13204815114178461,0.09834793404065832,-0.0018028251573878344,0.02803498961682316,0.0660694413426612,0.06207721920209867,,0.004156981493385513,-0.0001767421624119643,0.1005919182308798,0.16303460010915732,-0.07864864597290003,0.30076308571531973,,1.0,0.5469180743738187,0.0026187538059240637,0.028720442418065855,0.19929666173123362,-0.06624168241712834,-0.015012935741311677,0.022735535133360463,-0.0008451308398676806,0.007730255046956946,0.04188129652259897,0.21187444343510775,0.10305460812672387,0.12050079516425932,0.20694879018531115,0.0029664929158853535,0.013735446142473883,-0.0007416749158037488,0.5765987070588158,-0.015517212245693598,-0.05337054457443563,0.006055620267051691,-0.04520438502117924,-0.1905258425834073,0.06947234539990828,0.05840866615343547,-0.008042630627576293,0.013058574087482564,0.0013353155843672875,0.2041178238584409,-0.034755854487480996,-0.01805065397120799,0.2757792788326021
has_multi_subdomain,0.07344161239751282,-0.012650409319696297,0.28498039885247733,-0.0027044701573735674,0.013356326713274238,0.022548886208438538,0.025532182662816132,0.01745340700753616,0.05793787480328878,0.045268500894101,0.11086658628771595,0.09338345121058214,0.06132740490211201,-0.008451918489271109,0.03702715703689753,0.03792692913713238,0.030349405474178245,,0.0022419653991195628,-0.0026952212367973814,0.045573310410297184,0.06476561958639838,-0.018524163836141555,0.13448840197294076,,0.5469180743738187,1.0,0.01782633473850062,0.07529369730862737,0.038102069449619996,-0.017313800933640093,0.001343754007190754,0.03342715408147606,-0.0031961061485471657,-0.005739831113456372,-0.005628722395191374,0.0918411753422384,0.047967991511323055,0.053310465456116556,0.086316179783579,-0.0009372779709871588,0.03403304870805031,-0.0029522103770040706,0.8418146299607039,-0.011754045009623864,-0.0044006645120700395,-0.015860213731360373,-0.011674219156829924,-0.09864089197426619,-0.003916937288853674,-0.014139371818821321,-0.005663002002942502,0.0050659478652432775,0.0020530568599744273,0.08762097349354823,-0.003470256572524794,-0.0018411027347954973,0.07839561800739418
tld_len,0.035057170410291216,0.03709286922717811,0.17447010190503406,0.07717595096153983,0.033582240023924737,0.006184365440298738,0.020035341434612507,0.013313324630651338,0.01671411078704719,0.012446329749386729,-0.003562390471042391,0.03271324139130837,0.030976646173671993,0.07088378167066314,0.0015183780773198139,0.007289424612821192,0.004562650698391655,,-0.0009432465164059115,0.0395352478500159,0.016914454617903633,0.03596292311946987,0.027023290675271584,0.10527610786053024,,0.0026187538059240637,0.01782633473850062,1.0,0.09882896237723669,-0.06784652000148288,-0.11087899938791643,0.026084303440201524,0.004042100688035616,0.05011245254455932,-0.0014729338760834166,-0.024696976237742228,-0.02412505149821544,0.031817207159948666,0.03202920275216066,0.020206085746549477,-0.0002130479253173317,-0.006597737970976869,0.05476799889237732,0.11053428526051004,0.06741720876032191,0.008001104559135138,0.026526601695397764,0.005299814565466196,0.1552520567651543,0.022971124882485663,0.039190306595523215,0.042918126152535284,0.004444185203940092,-0.006799073318264732,-9.645634430729447e-05,0.05784510279809934,0.001285786640656191,-0.011853367338262344
risky_tld,-0.010416785910300373,-0.06825138120965604,0.0034201991660136512,-8.911868309558449e-06,-0.034589370965977265,-0.03538846071840155,0.010179309855289502,-0.006481177566402571,-0.018888119868652863,-0.013900324731717238,-0.012567311121930337,-0.00971218398603357,-0.0073406927693579534,-0.06906089228565168,-0.0061629969313328975,-0.010731116757466467,0.003790193638900802,,-0.002628394874589864,-0.060494198163797544,-0.017311829897661633,-0.02211979804627479,0.04456624743250922,-0.0037140180472905434,,0.028720442418065855,0.07529369730862737,0.09882896237723669,1.0,-0.026148046027296607,-0.02143528314653574,0.26742069039306465,0.29403704977551837,-0.00386120737569846,0.005432602242879257,0.09813570614980699,0.05594945453870867,-0.014488324066656599,-0.04607050008845701,0.06086470713047272,-0.0013708676799683737,-0.01189909559211311,-0.003445103371537987,0.048811885748456026,0.04175827192113127,0.310967295499052,0.08365348651312406,0.27177543647301805,0.07909289752616036,0.06517443185411427,0.07840867698229285,-0.061195891866803895,0.08271856166601287,-0.002752704341365275,-0.012866596614873162,0.5939923868988947,0.1373650789573677,0.19215467798545086
https_flag,-0.05094270220722176,-0.23352431635439685,-0.07395489714383789,-0.2694636673220625,-0.09133830908648749,-0.10127009597510514,-0.025093728476326415,-0.043961240413822274,0.0039776589181593405,0.013983186784079381,-0.013803692067379403,0.00039266987893512786,-0.04849866114788387,-0.27968940375123236,0.032794444209673965,-0.019882653285800998,0.01660252771259049,,-0.004060963981345926,-0.3488586567379322,-0.0045407448266731815,-0.007463608490964897,-0.06779298209562507,-0.17691503584300658,,0.19929666173123362,0.038102069449619996,-0.06784652000148288,-0.026148046027296607,1.0,0.11650148931426023,-0.10215315750842924,-0.050697114629525857,0.0150800851604304,-0.047924024047923015,-0.027281682155221167,0.39178355506912926,-0.059643496715778344,-0.11586983579985645,0.1421522437147124,-0.00026237226543537065,-0.018871618382627155,0.014068776016284706,0.011592765029307934,-0.03868562647401359,-0.0653164106739433,0.010468937380225026,-0.058925600158342605,-0.2626032662565316,0.060837079076712604,0.03274794603408231,-0.3581766596646776,-0.022121618443952093,0.0022086916447496205,0.13853546568530714,-0.20264197147798182,-0.0316715455803371,0.27165584266524523
shortened,-0.031606766701249615,-0.050393576634064983,-0.06986864723695017,-0.05355611066755868,-0.04700756492339529,-0.02324291318274541,-0.0026256275661470274,-0.02446420768281233,-0.02468112545502736,-0.016140389564338616,-0.006527714620873549,-0.01618724636339793,-0.03036374717890039,-0.07134089262680847,0.001399792286012711,-0.015024988771126544,-0.008474801473213578,,-0.0011507189946627896,-0.045640888233904366,-0.02449702249317814,0.029731045930768987,-0.07910015824382165,-0.08318414647044535,,-0.06624168241712834,-0.017313800933640093,-0.11087899938791643,-0.02143528314653574,0.11650148931426023,1.0,-0.02279450738377983,-0.016468691091819684,-0.0028478506181447228,-0.00902199331021435,-0.00415403544091554,0.026570796704387504,-0.051435699318820687,-0.02276398877151728,-0.026313782232415636,-0.0006001698959921666,-0.005941142588955554,-0.0027501695564300112,-0.01717009454781246,-0.015715853448214134,-0.014776726983603864,-0.025370971455383945,-0.008782586026232355,-0.12939451786191863,-0.023886745176567657,-0.021356134830831795,-0.043648288364651344,-0.004683016895960798,-0.002783800547631548,-0.012904304790561994,-0.025052798472024573,-0.004905602556642781,0.10487693327373437
sus_words,0.04952115384258703,0.05353390264306107,0.10682732325100155,0.13608546661555598,0.01775974518659396,0.026010079610458266,0.05553722451369957,0.08532766811379644,0.0663571395504755,0.03933501179662892,0.007530799785438377,0.04397531846558768,0.04319523677325747,0.10177336787019266,0.009897848879691112,0.035708905154274294,0.0023839810272239374,,-0.0022750512131632776,0.13717778366940855,0.06475991680132896,-0.01551374354883029,0.04834897392215457,0.09011460425933787,,-0.015012935741311677,0.001343754007190754,0.026084303440201524,0.26742069039306465,-0.10215315750842924,-0.02279450738377983,1.0,0.35843299121840566,-0.005494174424220123,-0.011590219320056173,-0.007143445892029035,-0.026865708331125726,-0.006222919088423412,-0.009667027946234003,-0.010551784577989413,-0.0013005668523209304,-0.003885297621162719,-0.005233070570803282,0.01908035840365501,0.17526514932867274,0.3541222453105702,0.03124607253832258,0.3611833340154136,0.114228703119457,-0.012142831853476447,-0.006572282013310603,0.10993942061213394,0.0964335320560451,0.002279528659992325,-0.0020309186076798006,0.706247444770802,0.1787147641893623,0.2114063210870441
brand_mismatch,-0.0075187765963151505,-0.048918529297178166,-0.0077137329632824886,-0.02435101759544847,0.0020515113735770844,-0.023045163078562938,-0.007887548788130479,-0.010778173392596698,-0.01336113632740892,-0.010536104090082349,-0.006216412899460074,-0.017992186193315985,-0.0038306121362141014,-0.04321897666135317,0.010134193587442102,-0.010089270742784807,-0.007990725893643169,,-1.5086855217711953e-05,-0.03288263554379033,-0.014133019648623447,-0.059160212628266845,0.07224098765122484,-0.012503713653853889,,0.022735535133360463,0.03342715408147606,0.004042100688035616,0.29403704977551837,-0.050697114629525857,-0.016468691091819684,0.35843299121840566,1.0,-0.004230367242594597,-0.008815242087103463,-0.002569132949160238,-0.025619731579321882,-0.016258983163403726,-0.05247316015833086,-0.011216877373725813,-0.0008915281763095677,-0.005714392452807362,-0.004085265964786281,0.06498716489732945,0.046100816050375124,0.8972617739453288,-0.01572854533471933,0.5067437550390653,0.12197823268776642,-0.023672465692786714,-0.013734841161542041,-0.031822328489014326,0.07704802290925761,-0.001450399330375489,0.0017133444960121332,0.31280600096856265,0.07434363726223524,0.10604558039504884
puny,-0.0003992276173737231,-0.01130669134888383,0.0024266088469462534,0.005528934949137333,0.03376243168686723,-0.006418283486497429,0.013503426727880683,-0.0006572917639659214,-0.002832101876584604,-0.0034428962811408116,0.001865814163802817,2.9844465254436564e-05,-0.0010407882272721089,-0.004623538434290735,-0.0013051011502380168,-0.004342891812770375,0.006016997354871252,,-0.00029558900056549813,-0.009095266752143486,-0.0036576006730704175,0.010724552900219045,-0.019600209806613676,0.017687160345507484,,-0.0008451308398676806,-0.0031961061485471657,0.05011245254455932,-0.00386120737569846,0.0150800851604304,-0.0028478506181447228,-0.005494174424220123,-0.004230367242594597,1.0,3.7853544868949064e-05,-0.001067060846296128,0.0049703721675208,0.005064626726893451,-0.0026671806308685595,0.042902103795581195,-0.0001541676295851969,0.012532538223381432,0.9657000753156096,-0.0035856071329583013,-0.0032989737054479576,-0.003795746816530746,0.06738141550703453,-0.0022560119698339627,0.02670685661450139,0.022035311461092395,0.024321806990799437,-0.009692028766026923,-0.0014523892727704084,-0.0007150840695814127,0.004926341330936765,-0.005015652244074945,-0.001260118381303398,0.013823990233059837
susp_ext,-0.0026922134914979853,0.014300778670651233,0.06879421497850667,0.1298900500339346,-0.015465701965883804,-0.004858111354731467,0.012735540545685714,-0.021512949145236198,-0.02261414151983307,-0.014724936791179614,-0.003992407145691542,0.002628315483337993,-0.004345998524943473,0.03078476465556489,-0.004134561613442775,-0.011251191198670105,0.0033624588917051217,,0.021871101834315468,0.036986605255955526,-0.022162399251669913,0.03207808838747838,-0.04251548106556998,0.025653640851565306,,0.007730255046956946,-0.005739831113456372,-0.0014729338760834166,0.005432602242879257,-0.047924024047923015,-0.00902199331021435,-0.011590219320056173,-0.008815242087103463,3.7853544868949064e-05,1.0,0.006316026504185964,-0.022623551553825037,-0.009404860470241682,0.024187910346670033,0.02719775583502656,0.02184872511195623,-0.0026012425775502517,0.0002892856253880933,0.0014922018931142196,-0.011221226000335266,-0.006936986626441289,0.041689240321932566,-0.007147047942024914,0.006002875140693763,0.026204335474075375,0.020433650234387424,0.04090127635508791,-0.004601170517609063,0.004963044130818731,0.00413640441480473,0.00593640241538123,-0.0026227304781464645,0.08568472195933077
suspicious_port,0.01128563579595112,0.03533917230764956,0.02215438440899527,0.01196866269710806,0.04237530919461231,-0.006035262532797352,-0.0034038728229643265,-0.0076598492877371326,-0.004904783670761206,-0.0023275415310102998,-0.0016855643863965628,0.014609294100654016,0.008460342696552176,0.038677932549967126,0.0009517465509968435,-0.0061884681304567295,-0.00010039035729388989,,-0.00043116277815646593,0.03424894376721379,-0.007256892910206394,0.03707976713749381,-0.03617844186285586,0.037627741764025016,,0.04188129652259897,-0.005628722395191374,-0.024696976237742228,0.09813570614980699,-0.027281682155221167,-0.00415403544091554,-0.007143445892029035,-0.002569132949160238,-0.001067060846296128,0.006316026504185964,1.0,0.03723414524163558,0.006330194829309442,0.036719266065825075,0.004767782112662715,-0.00022487759472301813,-0.002226086087010647,-0.0010304607396344942,-0.002094062259669478,-0.005762291848269867,-0.004537886008492156,-0.004073693859291138,-0.003290746227386536,0.016544310754458412,-0.00427545079647909,-0.004903164996289179,0.03652669755126702,-0.002118536862381007,-0.001043061932163615,-0.001550847645927567,0.08664484504039839,-0.0018380797020503702,0.03422855292443857
max_consonants,0.22611971461328734,0.13674182814597846,0.1268222599632575,-0.05824695988680966,0.012166795190179382,0.059562969936632564,0.0072779564449774485,0.1470583500411618,0.25673417555903816,0.19584909359435657,0.16383253420991717,0.22063861189281347,0.21440840098405392,0.027829561650002086,0.04947874558441076,0.1495897271887069,0.09687310007754717,,-0.0006771856267548964,0.020446531892999553,0.2332431261881234,0.06444921396553495,0.03244396073701784,0.22639877418287793,,0.21187444343510775,0.0918411753422384,-0.02412505149821544,0.05594945453870867,0.39178355506912926,0.026570796704387504,-0.026865708331125726,-0.025619731579321882,0.0049703721675208,-0.022623551553825037,0.03723414524163558,1.0,0.07218476483786815,0.03430302798865386,0.05766336290088549,-0.00015895517524264468,0.06874407490740261,0.004842743598230874,0.07092207278397734,0.021927334475595694,-0.03460655997196881,-0.0019005719599804207,-0.03762645455979818,-0.11046832205600958,0.014549234520243535,0.0017884351607445634,-0.0011111482087048591,0.023500648803248377,0.006616943034864413,0.051802551578242054,-0.0068225825722813506,-0.007852248902109442,0.26941143632300435
max_vowels,0.1393186823956837,0.14541685177212718,0.12670653119561115,0.05705741433177451,0.09845770564914788,0.10495313445177018,0.019789051441875042,0.07311996913606378,0.13342121625049957,0.1117997144988507,0.15639599063224274,0.1303022502865078,0.12622347089624741,0.11316816108105233,0.05028868856212162,0.08725188293647468,0.7042301249607698,,8.419904840330183e-05,0.12475905942932537,0.127262465173647,0.03976711326371575,0.05850186794008788,0.18185475106143117,,0.10305460812672387,0.047967991511323055,0.031817207159948666,-0.014488324066656599,-0.059643496715778344,-0.051435699318820687,-0.006222919088423412,-0.016258983163403726,0.005064626726893451,-0.009404860470241682,0.006330194829309442,0.07218476483786815,1.0,0.07984395711729146,-0.024191405585167965,-0.0019051075244563426,0.04483871814596609,0.004796322080555031,0.04107354664670396,0.021207307866309793,-0.020038347576241518,-0.031238103771676705,-0.021512298163170053,0.08651602152300505,-0.037823323884472806,-0.02554200334857608,0.12160444381195866,0.01934017714715176,0.0052312750589011865,-0.002551210773578318,-0.00623402136123777,-0.011198496415635459,0.020446869579844214
max_digits,0.19903535122633353,0.36229940272869793,0.24012923396466512,0.14983328959921147,0.26791803361669925,0.10279049024027427,0.046191710080488196,0.18029330587340245,0.26171303144340824,0.22849782274757166,0.09136451496904822,0.4141583867489612,0.12956349721979482,0.28084632971891077,0.0628745087139477,0.16189502609310347,0.0832208040746658,,0.004443618538700144,0.30380418439926066,0.26513956901844704,0.815362699756415,-0.6986738147045533,0.5566229157566001,,0.12050079516425932,0.053310465456116556,0.03202920275216066,-0.04607050008845701,-0.11586983579985645,-0.02276398877151728,-0.009667027946234003,-0.05247316015833086,-0.0026671806308685595,0.024187910346670033,0.036719266065825075,0.03430302798865386,0.07984395711729146,1.0,0.2913245011268075,0.0027196950591812075,0.04549416969615278,-0.001905965059703326,0.04761549676314972,0.0655502521666535,-0.05683050316206668,0.13267211841896448,-0.0451534329980453,-0.019539260191218415,0.20234793287242292,0.2120264933465206,0.29705772430638355,0.018147293772083087,-0.002272737700837286,0.22342042467751783,-0.009700076125838172,-0.008687977460827506,0.018139845472743107
leet_speak_score,0.012464591451277502,-0.07516547922961099,0.11381227172561084,0.03827095295992107,0.006832729008024111,-0.025057906514601602,0.014639178625098061,-0.014958100813722263,-0.01740595506475811,-0.015580504644828472,0.0048781742064696295,0.13572502073200873,-0.01062489663936585,-0.08217486906886329,0.02451672597288916,-0.005488352179111837,0.012582873677077963,,0.00414410530822549,-0.09176271409143162,-0.020918179474705013,0.4615591622709242,-0.42577042093636014,0.12779896725389567,,0.20694879018531115,0.086316179783579,0.020206085746549477,0.06086470713047272,0.1421522437147124,-0.026313782232415636,-0.010551784577989413,-0.011216877373725813,0.042902103795581195,0.02719775583502656,0.004767782112662715,0.05766336290088549,-0.024191405585167965,0.2913245011268075,1.0,0.0029548645739615443,-0.0036447038133436663,0.04547525323459652,0.08304643964855102,-0.008500045407841453,-0.015394122225298202,0.5152591683040595,-0.01944627285346796,-0.08879616299416775,0.7580821817558887,0.6192198519071906,-0.1018903607679671,-0.00796048398164463,-0.0006674224274281057,0.6409662897114137,-0.0012685900535250086,0.02376634030641109,0.18083203907981524
homoglyph_suspicious,0.00029363748334343734,0.00039524721839360907,0.004661604649046648,0.004493641745349196,-0.002194015743111282,0.0010007669575156867,0.010236100754829782,0.005503372770748979,-0.0006560439599061492,-0.0009977454738112927,0.0026570835175372103,0.0009111334080355351,-0.00016237417434765737,-0.0018598877830077038,-0.00027504336660322937,-0.0009152421517367438,0.00027715082553386576,,0.8621934018846338,-0.00023983390642430172,0.0010358685551476133,0.0030995217275864313,-0.006293179533747326,0.010793374894406585,,0.0029664929158853535,-0.0009372779709871588,-0.0002130479253173317,-0.0013708676799683737,-0.00026237226543537065,-0.0006001698959921666,-0.0013005668523209304,-0.0008915281763095677,-0.0001541676295851969,0.02184872511195623,-0.00022487759472301813,-0.00015895517524264468,-0.0019051075244563426,0.0027196950591812075,0.0029548645739615443,1.0,-0.0003216221609838485,-0.00014887969150165223,-0.0009294984643240701,-0.0009544613402803923,-0.0007999341529977687,0.0027980862535367463,-0.00047544293955081754,-0.004631684354847132,0.006128589643966341,0.0031269399446234828,-0.0006345857681754567,-0.00030608358220230266,-0.00015070029619246967,-0.0008007341515184781,-0.0015556955736531735,-0.00026556347900627363,0.0038000021280017544
encoding_ratio,0.09637447060434097,0.03097163544921724,0.10325324686963916,0.01586426350212073,0.013541026931014562,0.04748669909794839,0.0015678959387643704,0.05324439227347679,0.08548337312319537,0.06942035510906838,0.5812561687467486,0.14621803143036827,0.0705692038106365,0.004752280851985181,0.003196880533846588,0.04604498502865871,0.032546081594928986,,0.002786678652959103,0.014181078507483359,0.08102241183861822,0.07135859274048818,-0.07188051786513219,0.07065593180727667,,0.013735446142473883,0.03403304870805031,-0.006597737970976869,-0.01189909559211311,-0.018871618382627155,-0.005941142588955554,-0.003885297621162719,-0.005714392452807362,0.012532538223381432,-0.0026012425775502517,-0.002226086087010647,0.06874407490740261,0.04483871814596609,0.04549416969615278,-0.0036447038133436663,-0.0003216221609838485,1.0,-0.0014737751455340834,0.024305378880658975,0.06461695840507439,-0.005157825003262669,0.0035058210818804843,-0.004706457814106053,-0.010916395744672758,-0.002458819205793016,-0.003414449391128873,0.01098025462061801,0.02180698460931322,0.005699030106446704,-0.006547472201334846,-0.00829454837159434,-0.0026288397764221384,-0.001709845725015379
punycode_suspicious,-0.0008083311580069807,-0.010439884910799646,0.0014139786871442868,0.005574197254187136,0.03277785179688739,-0.006180118517672623,0.014739569801275597,-0.003307814377813879,-0.0047642478479920656,-0.004110068091950342,-0.001635650608617161,-2.7395330472079106e-05,-0.0013929722580979457,-0.0032881574872387093,-0.0012603362790793412,-0.004193930950679991,0.004943205628709576,,-0.00028545032010856436,-0.007980462007567631,-0.004790913926035153,0.011495763466857713,-0.019610585863072613,0.016851043588648088,,-0.0007416749158037488,-0.0029522103770040706,0.05476799889237732,-0.003445103371537987,0.014068776016284706,-0.0027501695564300112,-0.005233070570803282,-0.004085265964786281,0.9657000753156096,0.0002892856253880933,-0.0010304607396344942,0.004842743598230874,0.004796322080555031,-0.001905965059703326,0.04547525323459652,-0.00014887969150165223,-0.0014737751455340834,1.0,-0.003374105874373515,-0.0037137420909660658,-0.003665552986602698,0.06969567123621008,-0.002178630929181587,0.028873742354086494,0.02345212131534578,0.025595580015318843,-0.008596698527298633,-0.0014025724301020305,-0.0006905567398517279,0.004913416102257813,-0.004589718338833899,-0.001216896415731293,0.012790898395315388
subdomain_spam_score,0.06882988376029313,-0.0002810478342758465,0.3308972499271282,0.025375471672765843,0.016353796021216657,0.013842697338022472,0.029319457160046285,0.016828169936730905,0.043946936983358095,0.032824885901846616,0.07870846529607702,0.08159463447714997,0.05819082655357489,0.003245346549699082,0.030262366896941027,0.03044787971518964,0.026949444326614686,,0.00407572459641128,0.009232146799297177,0.03506446330903014,0.05475407175881143,-0.01949550616381993,0.11843285634570411,,0.5765987070588158,0.8418146299607039,0.11053428526051004,0.048811885748456026,0.011592765029307934,-0.01717009454781246,0.01908035840365501,0.06498716489732945,-0.0035856071329583013,0.0014922018931142196,-0.002094062259669478,0.07092207278397734,0.04107354664670396,0.04761549676314972,0.08304643964855102,-0.0009294984643240701,0.024305378880658975,-0.003374105874373515,1.0,-0.006910561959670165,-0.001663349098794979,-0.013316049722151592,-0.008846700506430171,-0.06922376632872569,-0.007302282703678368,-0.013590876650665657,0.005386471672857965,0.012340622397288918,0.005815272387144358,0.08741463195736711,0.01418584836173851,-0.0037607392254208043,0.07969923853435502
visual_brand_similarity,0.08103075309531539,0.13894278379369895,0.12133794233768926,0.16768730594205783,0.09278360684014622,0.06800499495410384,0.02947528968850818,0.03846441256785065,0.054038384909531535,0.039514003689278,0.0904923626697846,0.10662031578470607,0.0648475794943221,0.12917528425144872,0.01747039443253857,0.04685567726716445,0.012124944716300374,,-0.0014329920544469395,0.14313934086634833,0.047216302810660624,0.097417855473491,-0.05257359312232255,0.13620382945767542,,-0.015517212245693598,-0.011754045009623864,0.06741720876032191,0.04175827192113127,-0.03868562647401359,-0.015715853448214134,0.17526514932867274,0.046100816050375124,-0.0032989737054479576,-0.011221226000335266,-0.005762291848269867,0.021927334475595694,0.021207307866309793,0.0655502521666535,-0.008500045407841453,-0.0009544613402803923,0.06461695840507439,-0.0037137420909660658,-0.006910561959670165,1.0,0.05041382112092488,0.020524356653919933,0.07392364602753557,0.10223312844119735,-0.0002686773046864112,0.001295948789408751,0.13388168825716726,0.027639177158701195,0.008155625581527801,-0.012664009110978893,0.1597755710093835,0.027237859180726017,0.1337400019386559
brand_in_domain,-0.01406464607902013,-0.045216878714943586,-0.043496370105874045,-0.023833867195491115,-0.0014386826950461224,-0.021543999608674976,-0.009886800564878609,-0.010610037081898454,-0.017641651998943676,-0.0145897732894931,-0.0054181270876603686,-0.023777581449229358,-0.00992376406648685,-0.042533549647954215,0.011207891957995545,-0.014954162194083187,-0.008419613210741143,,0.0003457353624019218,-0.028877807483316958,-0.01729281267065238,-0.06105763611525094,0.06887172784009231,-0.022897546570741636,,-0.05337054457443563,-0.0044006645120700395,0.008001104559135138,0.310967295499052,-0.0653164106739433,-0.014776726983603864,0.3541222453105702,0.8972617739453288,-0.003795746816530746,-0.006936986626441289,-0.004537886008492156,-0.03460655997196881,-0.020038347576241518,-0.05683050316206668,-0.015394122225298202,-0.0007999341529977687,-0.005157825003262669,-0.003665552986602698,-0.001663349098794979,0.05041382112092488,1.0,-0.01947635444737436,0.5535053965255575,0.13221177572467332,-0.02514781972046478,-0.017200798920747554,-0.026830010854430486,0.07696447792498189,-0.0007320639032944263,-0.005435073862041084,0.3216663541602649,0.08147680909287867,0.08722514984145804
