Feature_1,Feature_2,Correlation,Abs_Correlation
num_hyphens,num_equal,0.07613533581027945,0.07613533581027945
path_dots,num_at,0.07576577558362571,0.07576577558362571
path_dots,num_amp,0.07571572255346028,0.07571572255346028
num_letters,num_repeating,0.07567871546483106,0.07567871546483106
num_frag,url_entropy,0.075633567432582,0.075633567432582
has_multi_subdomain,risky_tld,0.07529369730862737,0.07529369730862737
path_len,leet_speak_score,-0.07516547922961099,0.07516547922961099
num_qmark,label,0.07484720251302363,0.07484720251302363
brand_mismatch,leet_brand_score,0.07434363726223524,0.07434363726223524
url_entropy,http_no_brand_no_age,0.07418069878208096,0.07418069878208096
num_dots,https_flag,-0.07395489714383789,0.07395489714383789
visual_brand_similarity,brand_hyphen_suspicious,0.07392364602753557,0.07392364602753557
path_dots,label,0.07385095615166089,0.07385095615166089
url_len,has_multi_subdomain,0.07344161239751282,0.07344161239751282
num_qmark,max_vowels,0.07311996913606378,0.07311996913606378
url_len,label,0.0729794043762326,0.0729794043762326
num_hyphens,num_amp,0.07256489509546815,0.07256489509546815
num_subdirs,ratio_letters,-0.07246054046107993,0.07246054046107993
ratio_letters,brand_mismatch,0.07224098765122484,0.07224098765122484
max_consonants,max_vowels,0.07218476483786815,0.07218476483786815
path_len,num_repeating,0.07215554731420078,0.07215554731420078
path_depth,abnormal_subdomain,-0.07196427881564892,0.07196427881564892
ratio_letters,encoding_ratio,-0.07188051786513219,0.07188051786513219
num_at,path_depth,0.07182489294471617,0.07182489294471617
ratio_digits,encoding_ratio,0.07135859274048818,0.07135859274048818
num_subdirs,shortened,-0.07134089262680847,0.07134089262680847
max_consonants,subdomain_spam_score,0.07092207278397734,0.07092207278397734
num_subdirs,tld_len,0.07088378167066314,0.07088378167066314
url_entropy,encoding_ratio,0.07065593180727667,0.07065593180727667
num_percent,ratio_letters,-0.0706070432249782,0.0706070432249782
num_letters,encoding_ratio,0.0705692038106365,0.0705692038106365
num_dots,shortened,-0.06986864723695017,0.06986864723695017
num_slashes,abnormal_subdomain,-0.06983914310453508,0.06983914310453508
punycode_suspicious,leet_in_domain,0.06969567123621008,0.06969567123621008
subdomain_parts,domain_digit_ratio,0.06947234539990828,0.06947234539990828
num_amp,encoding_ratio,0.06942035510906838,0.06942035510906838
subdomain_spam_score,domain_len,-0.06922376632872569,0.06922376632872569
num_subdirs,risky_tld,-0.06906089228565168,0.06906089228565168
ratio_letters,brand_in_domain,0.06887172784009231,0.06887172784009231
url_len,subdomain_spam_score,0.06882988376029313,0.06882988376029313
num_dots,susp_ext,0.06879421497850667,0.06879421497850667
max_consonants,encoding_ratio,0.06874407490740261,0.06874407490740261
path_dots,num_special,0.06853755802255972,0.06853755802255972
path_len,risky_tld,-0.06825138120965604,0.06825138120965604
num_underscores,visual_brand_similarity,0.06800499495410384,0.06800499495410384
tld_len,https_flag,-0.06784652000148288,0.06784652000148288
ratio_letters,https_flag,-0.06779298209562507,0.06779298209562507
tld_len,visual_brand_similarity,0.06741720876032191,0.06741720876032191
puny,leet_in_domain,0.06738141550703453,0.06738141550703453
num_hyphens,num_params,0.06652968385381043,0.06652968385381043
num_equal,sus_words,0.0663571395504755,0.0663571395504755
subdomain_parts,shortened,-0.06624168241712834,0.06624168241712834
num_special,subdomain_parts,0.0660694413426612,0.0660694413426612
max_digits,visual_brand_similarity,0.0655502521666535,0.0655502521666535
max_domain_digits,path_depth,-0.06554921067540785,0.06554921067540785
num_repeating,ratio_digits,0.06538770665972264,0.06538770665972264
https_flag,brand_in_domain,-0.0653164106739433,0.0653164106739433
num_percent,subdomain_parts,0.06528816757350839,0.06528816757350839
risky_tld,domain_digit_ratio,0.06517443185411427,0.06517443185411427
num_subdirs,abnormal_subdomain,-0.0651190902486021,0.0651190902486021
path_depth,label,0.0650232947651184,0.0650232947651184
brand_mismatch,subdomain_spam_score,0.06498716489732945,0.06498716489732945
num_letters,visual_brand_similarity,0.0648475794943221,0.0648475794943221
ratio_digits,has_multi_subdomain,0.06476561958639838,0.06476561958639838
num_params,sus_words,0.06475991680132896,0.06475991680132896
encoding_ratio,visual_brand_similarity,0.06461695840507439,0.06461695840507439
ratio_digits,max_consonants,0.06444921396553495,0.06444921396553495
num_underscores,label,-0.06394789464587924,0.06394789464587924
domain_digit_ratio,path_depth,-0.06317279001115221,0.06317279001115221
num_underscores,subdomain_parts,0.06310325370859875,0.06310325370859875
num_frag,max_digits,0.0628745087139477,0.0628745087139477
domain_len,domain_digit_ratio,-0.06268069572007474,0.06268069572007474
num_repeating,subdomain_parts,0.06207721920209867,0.06207721920209867
num_qmark,num_frag,0.062035890720297526,0.062035890720297526
num_special,label,0.0619992676963196,0.0619992676963196
num_frag,ratio_digits,0.06194460994558227,0.06194460994558227
num_letters,has_multi_subdomain,0.06132740490211201,0.06132740490211201
risky_tld,path_depth,-0.061195891866803895,0.061195891866803895
num_params,http_no_brand_no_age,0.061169967250606784,0.061169967250606784
ratio_digits,brand_in_domain,-0.06105763611525094,0.06105763611525094
risky_tld,leet_speak_score,0.06086470713047272,0.06086470713047272
https_flag,domain_digit_ratio,0.060837079076712604,0.060837079076712604
num_slashes,risky_tld,-0.060494198163797544,0.060494198163797544
url_entropy,has_redirect,0.06007878620619356,0.06007878620619356
num_digits,max_domain_digits,0.05999343450723196,0.05999343450723196
url_len,ratio_letters,-0.05979235134980078,0.05979235134980078
num_equal,http_no_brand_no_age,0.059782454136704924,0.059782454136704924
https_flag,max_vowels,-0.059643496715778344,0.059643496715778344
num_underscores,max_consonants,0.059562969936632564,0.059562969936632564
num_dots,num_hyphens,0.059386826343957956,0.059386826343957956
ratio_digits,brand_mismatch,-0.059160212628266845,0.059160212628266845
brand_hyphen_suspicious,has_redirect,0.05900452660396117,0.05900452660396117
num_slashes,has_redirect,0.05894731295395675,0.05894731295395675
https_flag,brand_hyphen_suspicious,-0.058925600158342605,0.058925600158342605
num_hyphens,num_percent,0.05879492861064655,0.05879492861064655
ratio_letters,max_vowels,0.05850186794008788,0.05850186794008788
subdomain_parts,max_domain_digits,0.05840866615343547,0.05840866615343547
path_dots,max_consonants,-0.05824695988680966,0.05824695988680966
num_letters,subdomain_spam_score,0.05819082655357489,0.05819082655357489
num_equal,has_multi_subdomain,0.05793787480328878,0.05793787480328878
tld_len,http_no_brand_no_age,0.05784510279809934,0.05784510279809934
num_letters,label,0.057764581372849004,0.057764581372849004
max_consonants,leet_speak_score,0.05766336290088549,0.05766336290088549
path_dots,num_hyphens,0.05718263585948669,0.05718263585948669
num_slashes,max_domain_digits,-0.057178065056415456,0.057178065056415456
path_dots,max_vowels,0.05705741433177451,0.05705741433177451
max_digits,brand_in_domain,-0.05683050316206668,0.05683050316206668
path_len,http_no_brand_no_age,0.05678607105065365,0.05678607105065365
num_at,http_no_brand_no_age,0.056374104443726945,0.056374104443726945
num_repeating,num_slashes,0.056285289316871795,0.056285289316871795
risky_tld,max_consonants,0.05594945453870867,0.05594945453870867
num_at,sus_words,0.05553722451369957,0.05553722451369957
tld_len,punycode_suspicious,0.05476799889237732,0.05476799889237732
ratio_digits,subdomain_spam_score,0.05475407175881143,0.05475407175881143
path_len,domain_digit_ratio,-0.054152750767535784,0.054152750767535784
num_equal,visual_brand_similarity,0.054038384909531535,0.054038384909531535
path_len,max_domain_digits,-0.053904071447082064,0.053904071447082064
max_domain_digits,leet_brand_score,0.053696566664210285,0.053696566664210285
path_dots,shortened,-0.05355611066755868,0.05355611066755868
path_len,sus_words,0.05353390264306107,0.05353390264306107
subdomain_parts,brand_in_domain,-0.05337054457443563,0.05337054457443563
has_multi_subdomain,max_digits,0.053310465456116556,0.053310465456116556
num_qmark,encoding_ratio,0.05324439227347679,0.05324439227347679
url_len,num_at,0.05315437096065288,0.05315437096065288
num_slashes,domain_digit_ratio,-0.053062282378693884,0.053062282378693884
url_len,has_redirect,0.05290013062778443,0.05290013062778443
ratio_letters,visual_brand_similarity,-0.05257359312232255,0.05257359312232255
brand_mismatch,max_digits,-0.05247316015833086,0.05247316015833086
num_repeating,url_entropy,0.05225583090227542,0.05225583090227542
domain_len,max_domain_digits,0.052099347409706245,0.052099347409706245
max_consonants,abnormal_subdomain,0.051802551578242054,0.051802551578242054
path_dots,ratio_letters,-0.05159446557213044,0.05159446557213044
ratio_letters,brand_hyphen_suspicious,0.051571688200044125,0.051571688200044125
url_entropy,domain_digit_ratio,0.05144242238684556,0.05144242238684556
shortened,max_vowels,-0.051435699318820687,0.051435699318820687
num_subdirs,domain_digit_ratio,-0.05127951255851117,0.05127951255851117
num_repeating,label,0.051094646928938246,0.051094646928938246
url_len,https_flag,-0.05094270220722176,0.05094270220722176
path_len,subdomain_parts,0.050831511953675086,0.050831511953675086
num_subdirs,num_repeating,0.05081272702578146,0.05081272702578146
num_frag,ratio_letters,-0.05080393207047147,0.05080393207047147
leet_in_domain,http_no_brand_no_age,0.05077727831241518,0.05077727831241518
https_flag,brand_mismatch,-0.050697114629525857,0.050697114629525857
visual_brand_similarity,brand_in_domain,0.05041382112092488,0.05041382112092488
path_len,shortened,-0.050393576634064983,0.050393576634064983
num_repeating,path_depth,0.05037173442520421,0.05037173442520421
num_frag,max_vowels,0.05028868856212162,0.05028868856212162
tld_len,puny,0.05011245254455932,0.05011245254455932
num_hyphens,subdomain_parts,0.04985061745291117,0.04985061745291117
num_letters,domain_len,0.04982223319424728,0.04982223319424728
url_len,sus_words,0.04952115384258703,0.04952115384258703
num_frag,max_consonants,0.04947874558441076,0.04947874558441076
path_len,brand_mismatch,-0.048918529297178166,0.048918529297178166
num_repeating,ratio_letters,-0.04890672704479141,0.04890672704479141
risky_tld,subdomain_spam_score,0.048811885748456026,0.048811885748456026
num_letters,https_flag,-0.04849866114788387,0.04849866114788387
ratio_letters,sus_words,0.04834897392215457,0.04834897392215457
num_frag,label,0.04825319518928054,0.04825319518928054
ratio_digits,brand_hyphen_suspicious,-0.04800618134180531,0.04800618134180531
has_multi_subdomain,max_vowels,0.047967991511323055,0.047967991511323055
https_flag,susp_ext,-0.047924024047923015,0.047924024047923015
max_digits,subdomain_spam_score,0.04761549676314972,0.04761549676314972
ratio_digits,domain_len,-0.047573500353556786,0.047573500353556786
num_qmark,subdomain_parts,0.04749188466431294,0.04749188466431294
num_underscores,encoding_ratio,0.04748669909794839,0.04748669909794839
url_entropy,max_domain_digits,0.0472802802038657,0.0472802802038657
num_params,visual_brand_similarity,0.047216302810660624,0.047216302810660624
num_subdirs,double_slash_in_path,0.047105402148552765,0.047105402148552765
num_hyphens,shortened,-0.04700756492339529,0.04700756492339529
num_special,visual_brand_similarity,0.04685567726716445,0.04685567726716445
path_len,abnormal_subdomain,-0.04667265283196318,0.04667265283196318
num_at,max_digits,0.046191710080488196,0.046191710080488196
brand_mismatch,visual_brand_similarity,0.046100816050375124,0.046100816050375124
risky_tld,max_digits,-0.04607050008845701,0.04607050008845701
num_special,encoding_ratio,0.04604498502865871,0.04604498502865871
num_slashes,shortened,-0.045640888233904366,0.045640888233904366
num_subdirs,max_domain_digits,-0.045630085612251764,0.045630085612251764
num_params,has_multi_subdomain,0.045573310410297184,0.045573310410297184
max_digits,encoding_ratio,0.04549416969615278,0.04549416969615278
leet_speak_score,punycode_suspicious,0.04547525323459652,0.04547525323459652
num_at,num_digits,0.04531148831632042,0.04531148831632042
url_len,domain_len,0.04530904898848594,0.04530904898848594
num_amp,has_multi_subdomain,0.045268500894101,0.045268500894101
url_len,http_no_brand_no_age,0.04524875376819868,0.04524875376819868
path_len,brand_in_domain,-0.045216878714943586,0.045216878714943586
subdomain_parts,brand_hyphen_suspicious,-0.04520438502117924,0.04520438502117924
max_digits,brand_hyphen_suspicious,-0.0451534329980453,0.0451534329980453
num_letters,has_redirect,0.04512542938221127,0.04512542938221127
max_vowels,encoding_ratio,0.04483871814596609,0.04483871814596609
num_at,num_letters,0.0446449252985094,0.0446449252985094
ratio_letters,risky_tld,0.04456624743250922,0.04456624743250922
num_dots,domain_digit_ratio,0.04407578247905989,0.04407578247905989
num_digits,sus_words,0.04397531846558768,0.04397531846558768
num_qmark,https_flag,-0.043961240413822274,0.043961240413822274
num_equal,subdomain_spam_score,0.043946936983358095,0.043946936983358095
shortened,path_depth,-0.043648288364651344,0.043648288364651344
num_dots,brand_in_domain,-0.043496370105874045,0.043496370105874045
num_digits,has_redirect,0.04322689352164417,0.04322689352164417
num_subdirs,brand_mismatch,-0.04321897666135317,0.04321897666135317
num_letters,sus_words,0.04319523677325747,0.04319523677325747
num_slashes,double_slash_in_path,0.04311114051671305,0.04311114051671305
leet_brand_score,label,0.043095803599804056,0.043095803599804056
tld_len,path_depth,0.042918126152535284,0.042918126152535284
puny,leet_speak_score,0.042902103795581195,0.042902103795581195
has_redirect,label,0.04257478968674859,0.04257478968674859
num_subdirs,brand_in_domain,-0.042533549647954215,0.042533549647954215
ratio_letters,susp_ext,-0.04251548106556998,0.04251548106556998
ratio_letters,http_no_brand_no_age,0.0423960699965048,0.0423960699965048
num_hyphens,suspicious_port,0.04237530919461231,0.04237530919461231
num_percent,has_redirect,0.0423254811923252,0.0423254811923252
num_digits,leet_in_domain,0.04189666495948574,0.04189666495948574
subdomain_parts,suspicious_port,0.04188129652259897,0.04188129652259897
risky_tld,visual_brand_similarity,0.04175827192113127,0.04175827192113127
susp_ext,leet_in_domain,0.041689240321932566,0.041689240321932566
leet_in_domain,path_depth,-0.04112671904005948,0.04112671904005948
max_vowels,subdomain_spam_score,0.04107354664670396,0.04107354664670396
susp_ext,path_depth,0.04090127635508791,0.04090127635508791
num_frag,num_slashes,0.0407092473574039,0.0407092473574039
ratio_digits,max_vowels,0.03976711326371575,0.03976711326371575
num_letters,http_no_brand_no_age,0.03968534327077617,0.03968534327077617
num_subdirs,domain_len,0.03964953143243655,0.03964953143243655
num_digits,http_no_brand_no_age,0.03960386605352253,0.03960386605352253
num_slashes,tld_len,0.0395352478500159,0.0395352478500159
num_amp,visual_brand_similarity,0.039514003689278,0.039514003689278
num_amp,sus_words,0.03933501179662892,0.03933501179662892
tld_len,max_domain_digits,0.039190306595523215,0.039190306595523215
path_len,leet_in_domain,-0.03885637442840107,0.03885637442840107
https_flag,visual_brand_similarity,-0.03868562647401359,0.03868562647401359
num_subdirs,suspicious_port,0.038677932549967126,0.038677932549967126
num_frag,num_repeating,0.03860759716994353,0.03860759716994353
num_qmark,visual_brand_similarity,0.03846441256785065,0.03846441256785065
path_dots,leet_speak_score,0.03827095295992107,0.03827095295992107
has_multi_subdomain,https_flag,0.038102069449619996,0.038102069449619996
num_hyphens,num_special,0.038081026882405306,0.038081026882405306
num_special,has_multi_subdomain,0.03792692913713238,0.03792692913713238
max_vowels,domain_digit_ratio,-0.037823323884472806,0.037823323884472806
url_entropy,suspicious_port,0.037627741764025016,0.037627741764025016
max_consonants,brand_hyphen_suspicious,-0.03762645455979818,0.03762645455979818
path_dots,double_slash_in_path,0.037319621430756345,0.037319621430756345
suspicious_port,max_consonants,0.03723414524163558,0.03723414524163558
path_len,tld_len,0.03709286922717811,0.03709286922717811
ratio_digits,suspicious_port,0.03707976713749381,0.03707976713749381
num_frag,has_multi_subdomain,0.03702715703689753,0.03702715703689753
num_slashes,susp_ext,0.036986605255955526,0.036986605255955526
num_amp,http_no_brand_no_age,0.03689761484446861,0.03689761484446861
path_dots,abnormal_subdomain,0.03679194070634582,0.03679194070634582
suspicious_port,max_digits,0.036719266065825075,0.036719266065825075
domain_digit_ratio,leet_brand_score,0.03662026606379738,0.03662026606379738
suspicious_port,path_depth,0.03652669755126702,0.03652669755126702
num_underscores,ratio_digits,0.03620020156792124,0.03620020156792124
ratio_letters,suspicious_port,-0.03617844186285586,0.03617844186285586
num_dots,brand_hyphen_suspicious,-0.03610189382240408,0.03610189382240408
ratio_digits,tld_len,0.03596292311946987,0.03596292311946987
num_hyphens,num_repeating,0.0358101539053894,0.0358101539053894
num_hyphens,abnormal_subdomain,0.035730858471768163,0.035730858471768163
num_special,sus_words,0.035708905154274294,0.035708905154274294
num_special,http_no_brand_no_age,0.035639070129360614,0.035639070129360614
num_underscores,risky_tld,-0.03538846071840155,0.03538846071840155
path_len,suspicious_port,0.03533917230764956,0.03533917230764956
path_len,domain_len,0.03513315469169508,0.03513315469169508
num_params,subdomain_spam_score,0.03506446330903014,0.03506446330903014
url_len,tld_len,0.035057170410291216,0.035057170410291216
num_hyphens,num_underscores,0.03480207925445312,0.03480207925445312
subdomain_parts,http_no_brand_no_age,-0.034755854487480996,0.034755854487480996
max_consonants,brand_in_domain,-0.03460655997196881,0.03460655997196881
num_hyphens,risky_tld,-0.034589370965977265,0.034589370965977265
path_len,num_at,0.0345351911180399,0.0345351911180399
max_consonants,max_digits,0.03430302798865386,0.03430302798865386
num_slashes,suspicious_port,0.03424894376721379,0.03424894376721379
suspicious_port,label,0.03422855292443857,0.03422855292443857
num_underscores,has_redirect,0.0340514105382418,0.0340514105382418
has_multi_subdomain,encoding_ratio,0.03403304870805031,0.03403304870805031
num_hyphens,puny,0.03376243168686723,0.03376243168686723
num_hyphens,tld_len,0.033582240023924737,0.033582240023924737
has_multi_subdomain,brand_mismatch,0.03342715408147606,0.03342715408147606
num_subdirs,label,0.03326399850033057,0.03326399850033057
num_slashes,brand_mismatch,-0.03288263554379033,0.03288263554379033
num_amp,subdomain_spam_score,0.032824885901846616,0.032824885901846616
num_frag,https_flag,0.032794444209673965,0.032794444209673965
num_hyphens,punycode_suspicious,0.03277785179688739,0.03277785179688739
https_flag,max_domain_digits,0.03274794603408231,0.03274794603408231
num_digits,tld_len,0.03271324139130837,0.03271324139130837
num_repeating,encoding_ratio,0.032546081594928986,0.032546081594928986
ratio_letters,max_consonants,0.03244396073701784,0.03244396073701784
ratio_digits,susp_ext,0.03207808838747838,0.03207808838747838
tld_len,max_digits,0.03202920275216066,0.03202920275216066
brand_mismatch,path_depth,-0.031822328489014326,0.031822328489014326
tld_len,max_vowels,0.031817207159948666,0.031817207159948666
https_flag,leet_brand_score,-0.0316715455803371,0.0316715455803371
url_len,shortened,-0.031606766701249615,0.031606766701249615
sus_words,leet_in_domain,0.03124607253832258,0.03124607253832258
max_vowels,leet_in_domain,-0.031238103771676705,0.031238103771676705
num_letters,tld_len,0.030976646173671993,0.030976646173671993
path_len,encoding_ratio,0.03097163544921724,0.03097163544921724
num_subdirs,susp_ext,0.03078476465556489,0.03078476465556489
max_domain_digits,abnormal_subdomain,0.030650877744510252,0.030650877744510252
num_special,subdomain_spam_score,0.03044787971518964,0.03044787971518964
num_letters,shortened,-0.03036374717890039,0.03036374717890039
num_repeating,has_multi_subdomain,0.030349405474178245,0.030349405474178245
num_frag,subdomain_spam_score,0.030262366896941027,0.030262366896941027
path_dots,has_redirect,0.029941683001143596,0.029941683001143596
ratio_digits,shortened,0.029731045930768987,0.029731045930768987
num_at,visual_brand_similarity,0.02947528968850818,0.02947528968850818
domain_len,leet_brand_score,0.029461542268711578,0.029461542268711578
num_at,subdomain_spam_score,0.029319457160046285,0.029319457160046285
num_slashes,leet_in_domain,-0.029096058936706116,0.029096058936706116
num_slashes,brand_in_domain,-0.028877807483316958,0.028877807483316958
punycode_suspicious,domain_len,0.028873742354086494,0.028873742354086494
subdomain_parts,risky_tld,0.028720442418065855,0.028720442418065855
num_frag,abnormal_subdomain,0.028329816185337014,0.028329816185337014
domain_len,path_depth,0.02809874708719567,0.02809874708719567
num_frag,subdomain_parts,0.02803498961682316,0.02803498961682316
num_subdirs,brand_hyphen_suspicious,-0.027913758453805674,0.027913758453805674
num_subdirs,max_consonants,0.027829561650002086,0.027829561650002086
visual_brand_similarity,has_redirect,0.027639177158701195,0.027639177158701195
https_flag,suspicious_port,-0.027281682155221167,0.027281682155221167
visual_brand_similarity,leet_brand_score,0.027237859180726017,0.027237859180726017
susp_ext,leet_speak_score,0.02719775583502656,0.02719775583502656
path_len,brand_hyphen_suspicious,-0.0270552260348817,0.0270552260348817
ratio_letters,tld_len,0.027023290675271584,0.027023290675271584
num_repeating,subdomain_spam_score,0.026949444326614686,0.026949444326614686
sus_words,max_consonants,-0.026865708331125726,0.026865708331125726
brand_in_domain,path_depth,-0.026830010854430486,0.026830010854430486
puny,domain_len,0.02670685661450139,0.02670685661450139
shortened,max_consonants,0.026570796704387504,0.026570796704387504
tld_len,leet_in_domain,0.026526601695397764,0.026526601695397764
path_dots,num_repeating,0.026386437731913244,0.026386437731913244
shortened,leet_speak_score,-0.026313782232415636,0.026313782232415636
susp_ext,domain_digit_ratio,0.026204335474075375,0.026204335474075375
path_len,num_percent,0.02615730729734804,0.02615730729734804
risky_tld,https_flag,-0.026148046027296607,0.026148046027296607
num_subdirs,num_frag,0.02611632208624402,0.02611632208624402
tld_len,sus_words,0.026084303440201524,0.026084303440201524
num_underscores,sus_words,0.026010079610458266,0.026010079610458266
max_domain_digits,http_no_brand_no_age,0.025903629715213566,0.025903629715213566
num_dots,max_domain_digits,0.025816088813014795,0.025816088813014795
num_percent,label,0.02580350780908849,0.02580350780908849
has_redirect,leet_brand_score,0.025777046748127204,0.025777046748127204
num_frag,path_depth,0.02576944733143004,0.02576944733143004
url_entropy,susp_ext,0.025653640851565306,0.025653640851565306
brand_mismatch,max_consonants,-0.025619731579321882,0.025619731579321882
double_slash_in_path,label,0.025618831055399992,0.025618831055399992
punycode_suspicious,max_domain_digits,0.025595580015318843,0.025595580015318843
max_vowels,max_domain_digits,-0.02554200334857608,0.02554200334857608
num_at,has_multi_subdomain,0.025532182662816132,0.025532182662816132
num_equal,domain_digit_ratio,-0.025494278940678634,0.025494278940678634
path_dots,subdomain_spam_score,0.025375471672765843,0.025375471672765843
shortened,leet_in_domain,-0.025370971455383945,0.025370971455383945
num_percent,num_slashes,0.025192120862759973,0.025192120862759973
brand_in_domain,domain_digit_ratio,-0.02514781972046478,0.02514781972046478
num_at,https_flag,-0.025093728476326415,0.025093728476326415
num_underscores,leet_speak_score,-0.025057906514601602,0.025057906514601602
shortened,http_no_brand_no_age,-0.025052798472024573,0.025052798472024573
num_subdirs,leet_in_domain,-0.024919834708275215,0.024919834708275215
tld_len,suspicious_port,-0.024696976237742228,0.024696976237742228
num_equal,shortened,-0.02468112545502736,0.02468112545502736
num_frag,leet_speak_score,0.02451672597288916,0.02451672597288916
num_params,shortened,-0.02449702249317814,0.02449702249317814
num_qmark,shortened,-0.02446420768281233,0.02446420768281233
path_depth,double_slash_in_path,0.024456725120949624,0.024456725120949624
num_slashes,domain_len,0.024444303160410207,0.024444303160410207
path_dots,brand_mismatch,-0.02435101759544847,0.02435101759544847
puny,max_domain_digits,0.024321806990799437,0.024321806990799437
encoding_ratio,subdomain_spam_score,0.024305378880658975,0.024305378880658975
max_vowels,leet_speak_score,-0.024191405585167965,0.024191405585167965
susp_ext,max_digits,0.024187910346670033,0.024187910346670033
tld_len,max_consonants,-0.02412505149821544,0.02412505149821544
num_params,domain_digit_ratio,-0.0239832793137243,0.0239832793137243
shortened,domain_digit_ratio,-0.023886745176567657,0.023886745176567657
path_dots,brand_in_domain,-0.023833867195491115,0.023833867195491115
num_digits,brand_in_domain,-0.023777581449229358,0.023777581449229358
leet_speak_score,leet_brand_score,0.02376634030641109,0.02376634030641109
brand_mismatch,domain_digit_ratio,-0.023672465692786714,0.023672465692786714
max_consonants,has_redirect,0.023500648803248377,0.023500648803248377
punycode_suspicious,domain_digit_ratio,0.02345212131534578,0.02345212131534578
num_underscores,shortened,-0.02324291318274541,0.02324291318274541
num_underscores,brand_mismatch,-0.023045163078562938,0.023045163078562938
num_underscores,domain_digit_ratio,-0.022989785947041444,0.022989785947041444
tld_len,domain_digit_ratio,0.022971124882485663,0.022971124882485663
url_entropy,brand_in_domain,-0.022897546570741636,0.022897546570741636
path_dots,num_frag,0.022853016810841672,0.022853016810841672
shortened,sus_words,-0.02279450738377983,0.02279450738377983
shortened,max_digits,-0.02276398877151728,0.02276398877151728
num_at,ratio_digits,0.022759185296410647,0.022759185296410647
subdomain_parts,brand_mismatch,0.022735535133360463,0.022735535133360463
url_entropy,leet_in_domain,0.022675598906060097,0.022675598906060097
susp_ext,max_consonants,-0.022623551553825037,0.022623551553825037
num_equal,susp_ext,-0.02261414151983307,0.02261414151983307
num_underscores,has_multi_subdomain,0.022548886208438538,0.022548886208438538
num_hyphens,has_redirect,0.022508306611228556,0.022508306611228556
num_underscores,max_domain_digits,-0.022201561311601305,0.022201561311601305
num_params,susp_ext,-0.022162399251669913,0.022162399251669913
num_dots,suspicious_port,0.02215438440899527,0.02215438440899527
https_flag,has_redirect,-0.022121618443952093,0.022121618443952093
ratio_digits,risky_tld,-0.02211979804627479,0.02211979804627479
puny,domain_digit_ratio,0.022035311461092395,0.022035311461092395
path_dots,domain_digit_ratio,0.021968394721330494,0.021968394721330494
max_consonants,visual_brand_similarity,0.021927334475595694,0.021927334475595694
num_non_ascii,susp_ext,0.021871101834315468,0.021871101834315468
susp_ext,homoglyph_suspicious,0.02184872511195623,0.02184872511195623
encoding_ratio,has_redirect,0.02180698460931322,0.02180698460931322
leet_in_domain,abnormal_subdomain,-0.021595098251065117,0.021595098251065117
num_underscores,brand_in_domain,-0.021543999608674976,0.021543999608674976
num_qmark,susp_ext,-0.021512949145236198,0.021512949145236198
max_vowels,brand_hyphen_suspicious,-0.021512298163170053,0.021512298163170053
risky_tld,shortened,-0.02143528314653574,0.02143528314653574
shortened,max_domain_digits,-0.021356134830831795,0.021356134830831795
num_dots,leet_brand_score,-0.02131117060011703,0.02131117060011703
path_dots,num_percent,0.021273141436193303,0.021273141436193303
num_letters,domain_digit_ratio,-0.021265501464240884,0.021265501464240884
max_vowels,visual_brand_similarity,0.021207307866309793,0.021207307866309793
num_dots,double_slash_in_path,0.02120421707487586,0.02120421707487586
num_params,leet_speak_score,-0.020918179474705013,0.020918179474705013
url_len,abnormal_subdomain,0.0205961062298063,0.0205961062298063
num_equal,max_domain_digits,-0.020531225183532908,0.020531225183532908
visual_brand_similarity,leet_in_domain,0.020524356653919933,0.020524356653919933
max_vowels,label,0.020446869579844214,0.020446869579844214
num_slashes,max_consonants,0.020446531892999553,0.020446531892999553
susp_ext,max_domain_digits,0.020433650234387424,0.020433650234387424
domain_len,label,-0.020369436503664472,0.020369436503664472
path_len,double_slash_in_path,0.020243969332148434,0.020243969332148434
leet_in_domain,domain_len,0.02024243484398943,0.02024243484398943
tld_len,leet_speak_score,0.020206085746549477,0.020206085746549477
max_vowels,brand_in_domain,-0.020038347576241518,0.020038347576241518
num_at,tld_len,0.020035341434612507,0.020035341434612507
num_special,https_flag,-0.019882653285800998,0.019882653285800998
num_amp,domain_digit_ratio,-0.01984258073627476,0.01984258073627476
num_at,max_vowels,0.019789051441875042,0.019789051441875042
ratio_letters,punycode_suspicious,-0.019610585863072613,0.019610585863072613
ratio_letters,puny,-0.019600209806613676,0.019600209806613676
max_digits,domain_len,-0.019539260191218415,0.019539260191218415
ratio_letters,subdomain_spam_score,-0.01949550616381993,0.01949550616381993
brand_in_domain,leet_in_domain,-0.01947635444737436,0.01947635444737436
leet_speak_score,brand_hyphen_suspicious,-0.01944627285346796,0.01944627285346796
path_len,leet_brand_score,-0.01940173064052756,0.01940173064052756
max_vowels,has_redirect,0.01934017714715176,0.01934017714715176
num_digits,brand_hyphen_suspicious,-0.019308567840893843,0.019308567840893843
num_frag,num_special,0.019189830139036048,0.019189830139036048
sus_words,subdomain_spam_score,0.01908035840365501,0.01908035840365501
num_underscores,brand_hyphen_suspicious,-0.019051262674665715,0.019051262674665715
num_equal,risky_tld,-0.018888119868652863,0.018888119868652863
https_flag,encoding_ratio,-0.018871618382627155,0.018871618382627155
ratio_letters,has_multi_subdomain,-0.018524163836141555,0.018524163836141555
num_underscores,abnormal_subdomain,-0.01836170005361309,0.01836170005361309
